raw_text,cyber attack
"Think Beyond the Edge: Why SASE is Incomplete Without Endpoint DLP
https://www.mcafee.com/blogs/enterprise/cloud-security/think-beyond-the-edge-why-sase-is-incomplete-without-endpoint-dlp/",0
"Insider Risks In the Work-From-Home World
https://threatpost.com/insider-risks-work-from-home/166874/

Forcepoint’s Michael Crouse talks about risk-adaptive data-protection approaches and how to develop a behavior-based approach to insider threats and risk, particularly with pandemic-expanded network perimeters.",0
"Child Tweets Gibberish from U.S. Nuke Account
https://threatpost.com/child-tweets-gibberish-nuke-account/165140/

Telecommuting social-media manager for the U.S. Strategic Command left the laptop open and unsecured while stepping away.",0
"Adware Spreads via Fake TikTok App, Laptop Offers
https://threatpost.com/adware-tiktok-laptop-offers/165318/

Cybercriminals are encouraging users to send the ""offers"" via WhatsApp to their friends as well.",1
"HPE Fixes Critical Zero-Day in Server Management Software
https://threatpost.com/hpe-fixes-critical-zero-day-sim/166543/

The bug in HPE SIM makes it easy as pie for attackers to remotely trigger code, no user interaction necessary.",0
"CRN’s Women of the Channel 2021 Recognizes McAfee Leaders
https://www.mcafee.com/blogs/other-blogs/mcafee-partners/crns-women-of-the-channel-2021-recognizes-mcafee-leaders/",0
"Revealed: Intel's plan to sell software simplifying computer vision training 
Exclusive Sonoma Creek to target non-AI experts, according to docs seen by El Reg",0
"A Safer Internet for You, Your Family, and Others Too
https://www.mcafee.com/blogs/consumer/consumer-cyber-awareness/a-safer-internet-for-you-your-family-and-others-too/",0
"Scammers Impersonating Windows Defender to Push Malicious Windows Apps
https://www.mcafee.com/blogs/other-blogs/mcafee-labs/scammers-impersonating-windows-defender-to-push-malicious-windows-apps/",1
"Biden Races to Shore Up Power Grid Against Hacks
https://threatpost.com/biden-power-grid-hacks/165428/

A 100-day race to boost cybersecurity will rely on incentives rather than regulation, the White House said.",1
"NitroRansomware Asks for $9.99 Discord Gift Codes, Steals Access Tokens
https://threatpost.com/nitroransomware-discord-gift-codes/165488/

The malware seems like a silly coding lark at first, but further exploration shows it can wreak serious damage in follow-on attacks.",1
Chinese ride-hailing company Didi Global reveals SEC probing its IPO US regulator looking into alleged 'misstatements' and 'omissions' related to June 2021 USA float,0
"Baby Clothes Giant Carter’s Leaks 410K Customer Records
https://threatpost.com/baby-clothes-carters-leaks-customer-records/166866/

Purchase automation software delivered shortened URLs without protections.",0
"Amazon Sidewalk Poised to Sweep You Into Its Mesh
https://threatpost.com/amazon-sidewalk-to-sweep-you-into-its-mesh/166581/

On June 8, Amazon’s pulling all its devices into a device-to-device wireless mix, inspiring FUD along the way. Now's the time to opt out if you're be-FUDdled.",0
"Unity and Trinity: New releases for forks of abandoned Linux desktops True believers really can bring about resurrections, it seems",0
Hacked sites push TeamViewer using fake expired certificate alert Threat actors are compromising Windows IIS servers to add expired certificate notification pages that prompt visitors to download a malicious fake installer.,1
Google Docs crashed when fed 'And. And. And. And. And.' Cloud grammar police more Keystone Kops,0
"DarkSide Getting Taken to ‘Hackers’ Court’ For Not Paying Affiliates
https://threatpost.com/darkside-hackers-court-paying-affiliates/166393/

A shadow court system for hackers shows how professional ransomware gangs have become.",1
"Microsoft Teams: Very Bad Tabs Could Have Led to BEC
https://threatpost.com/microsoft-teams-tabs-bec/166909/

Attackers could have used the bug to get read/write privileges for a victim user’s email, Teams chats, OneDrive, Sharepoint and loads of other services.",1
"Summary points: Scammers are increasingly using Windows Push Notifications to impersonate legitimate alerts Recent campaigns pose as a Windows Defender Update Victims end up allowing the installation of a malicious Windows Application that targets user and system information Browser push notifications can highly resemble Windows system notifications.  As recently discussed, scammers are abusing push notifications […]
The post Scammers Impersonating Windows Defender to Push Malicious Windows Apps (https://www.mcafee.com/blogs/other-blogs/mcafee-labs/scammers-impersonating-windows-defender-to-push-malicious-windows-apps/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",1
"ShinyHunters Exposes Over 125 Million Online Credentials   Meet ShinyHunters, a hacker who recently leaked 10 new databases this past month from companies including: • Pixlr.com • Bonobos.com • Wognai.com • Tesspring.com • Tunedglobal.com • Buyucoin.com • Wappalyzer.com • Chqbook.com • Rooter.io • MeetMindful.com But this isn’t the first time they’ve made headlines. It all started […]
The post ShinyHunters Exposes Over 125 Million Online Credentials (https://www.mcafee.com/blogs/consumer/consumer-threat-notices/shinyhunters-exposes-over-125-million-online-credentials/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",1
"The Connected Lives of Babies: Protecting Their First Footprints in the Digital World A baby can leave their first internet footprints even before they’re born. The fact is that children start creating an identity online before they even put a little pinky on a device, let alone come home for the first time. That “Hello, […]
The post The Connected Lives of Babies: Protecting Their First Footprints in the Digital World (https://www.mcafee.com/blogs/consumer/the-connected-lives-of-babies-protecting-their-first-digital-footprints/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Addressing Myths About Online Casinos & Security
https://www.ehacking.net/2021/04/addressing-myths-about-online-casinos-security.html

Many people carry a perception that online casinos inherently involve a security risk. The sense is that these sites can be somehow “sketchy” or less than reliable — and naturally, anyone who has this sense will be reluctant to engage with said sites. At the same time though, there’s an argument to be made that […]
The post Addressing Myths About Online Casinos & Security (https://www.ehacking.net/2021/04/addressing-myths-about-online-casinos-security.html) appeared first on Ehacking (https://www.ehacking.net/).",0
"Using TikTok? Check out these six security tips
https://nakedsecurity.sophos.com/2021/03/04/using-tiktok-check-out-these-six-security-tips/

Practical advice on how to maximize your security and privacy on TikTok.",0
"Apple’s ‘Find My’ Network Exploited via Bluetooth
https://threatpost.com/apple-find-my-exploited-bluetooth/166121/

The ‘Send My’ exploit can use Apple's locator service to collect and send information from nearby devices for later upload to iCloud servers.",0
"Naked Security Live – To hack or not to hack?
https://nakedsecurity.sophos.com/2021/04/19/naked-security-live-to-hack-or-not-to-hack/

Latest video - watch now! We look at the recent FBI ""webshell hacking"" controversy from both sides.",1
"Daycare Webcam Service Exposes 12,000 User Accounts  
https://threatpost.com/daycare-webcam-exposes-12000/164203/

NurseryCam suspends service across 40 daycare centers until a security fix is in place.",0
"Mimecast: SolarWinds Attackers Stole Source Code
https://threatpost.com/mimecast-solarwinds-attackers-stole-source-code/164847/

A new Mimecast update reveals the SolarWinds hackers accessed several ""limited"" source code repositories.",1
"S3 Ep37: Quantum crypto, refunding Bitcoins, and Alpaca problems [Podcast]
https://nakedsecurity.sophos.com/2021/06/17/s3-ep37-quantum-crypto-refunding-bitcoins-and-alpaca-problems-podcast/

Latest episode - listen now!",0
"How to Keep Your Domain Off an Email Blacklist
https://www.ehacking.net/2021/05/how-to-keep-your-domain-off-an-email-blacklist.html

Marketers put much effort into crafting messages. They design templates, think of subject lines, write copies and create visuals. They also set up the audience, segment subscribers and plan sending schedules. And naturally it can’t but discourage when your email campaigns don’t reach their destination that is the customer’s inbox. This may happen for several […]
The post How to Keep Your Domain Off an Email Blacklist (https://www.ehacking.net/2021/05/how-to-keep-your-domain-off-an-email-blacklist.html) appeared first on Ehacking (https://www.ehacking.net/).",0
"The gig economy has become more prevalent in today’s world with the appeal and necessity of flexible work opportunities. Many take advantage of short-term contracts, side jobs, and freelance work to retain more control over how they spend their day and earn their income. However, the proliferation of these flexible work opportunities has transcended into […]
The post The Rise of the Dark Web Gig Economy (https://www.mcafee.com/blogs/consumer/consumer-cyber-awareness/the-rise-of-the-dark-web-gig-economy/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Naked Security Live – ICU: How much do your home-working photos give away?
https://nakedsecurity.sophos.com/2021/03/08/naked-security-live-icu-how-much-do-your-home-working-photos-give-away/

I see you/And what you do - So be aware/Before you share - And if in doubt/Don't give it out!",0
"Unpatched Bugs Found Lurking in Provisioning Platform Used with Cisco UC
https://threatpost.com/unpatched-bugs-provisioning-cisco-uc/166882/

A trio of security flaws open the door to remote-code execution and a malware tsunami.",0
Republican Governors Association email server breached by state hackers The Republican Governors Association (RGA) revealed in data breach notification letters sent last week that its servers were breached during an extensive Microsoft Exchange hacking campaign that hit organizations worldwide in March 2021.,0
"Gafgyt Botnet Lifts DDoS Tricks from Mirai
https://threatpost.com/gafgyt-botnet-ddos-mirai/165424/

The IoT-targeted malware has also added new exploits for initial compromise, for Huawei, Realtek and Dasan GPON devices.",1
"The McAfee team is very proud to announce that, for the third year in a row, McAfee was named a 2021 Gartner Peer Insights Customers’ Choice for Secure Web Gateways for its Web Solution. In its announcement, Gartner explains, “The Gartner Peer Insights Customers’ Choice is a recognition of vendors in this market by verified […]
The post McAfee Named a 2021 Gartner Peer Insights Customers’ Choice for SWG (https://www.mcafee.com/blogs/enterprise/mcafee-named-a-2021-gartner-peer-insights-customers-choice-for-swg/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Mysterious Custom Malware Collects Billions of Stolen Data Points
https://threatpost.com/custom-malware-stolen-data/166753/

A nameless malware resulted in a huge data heist of files, credentials, cookies and more that researchers found collected into a cloud database.",1
"SAP Stomps Out Critical RCE Flaw in Manufacturing Software
https://threatpost.com/sap-critical-rce-flaw-manufacturing/164666/

The remote code execution flaw could allow attackers to deploy malware, modify network configurations and view databases.",0
"Avoid Making Costly Mistakes with Your Mobile Payment Apps
https://www.mcafee.com/blogs/consumer/mobile-and-iot-security/avoid-making-costly-mistakes-with-your-mobile-payment-apps/",0
"Stalkerware Apps Riddled with Security Bugs
https://threatpost.com/stalkerware-apps-security-bugs/166274/

Attackers can take advantage of the fact these apps access, gather, store and transmit more information than any other app their victims have installed.",0
"Hobby Lobby Exposes Customer Data in Cloud Misconfiguration
https://threatpost.com/hobby-lobby-customer-data-cloud-misconfiguration/164980/

The arts-and-crafts retailer left 138GB of sensitive information open to the public internet.",0
"Faux ‘DarkSide’ Gang Takes Aim at Global Energy, Food Sectors
https://threatpost.com/darkside-global-energy-food/167056/

A DarkSide doppelganger mounts a fraud campaign aimed at extorting nearly $4 million from each target.",1
"Malicious Docker Cryptomining Images Rack Up 20M Downloads
https://threatpost.com/malicious-docker-cryptomining-images/165120/

Publicly available cloud images are spreading Monero-mining malware to unsuspecting cloud developers.",1
"SOC Health Check: Prescribing XDR for Enterprises 
https://www.mcafee.com/blogs/other-blogs/executive-perspectives/soc-health-check-prescribing-xdr-for-enterprises%E2%80%AF/",0
"IcedID Circulates Via Web Forms, Google URLs
https://threatpost.com/icedid-web-forms-google-urls/165347/

Attackers are filling out and submitting web-based ""contact us"" forms, thus evading email spam filters.",1
"The Hidden Costs of Cybercrime on Government
https://www.mcafee.com/blogs/other-blogs/executive-perspectives/the-hidden-costs-of-cybercrime-on-government/",1
US farmer cooperative hit by $5.9M BlackMatter ransomware attack U.S. farmers cooperative NEW Cooperative has suffered a BlackMatter ransomware attack demanding $5.9 million not to leak stolen data and provide a decryptor.,1
"Hackers are scanning for VMware CVE-2021-22005 targets, patch now! Threat actors have already started targeting Internet-exposed VMware vCenter servers unpatched against a critical arbitrary file upload vulnerability patched yesterday that could lead to remote code execution.",0
"SEC adds Tencent, JD.com, China Mobile to group facing potential delisting US requires a bit more transparency than some Chinese tech companies are giving",0
"How To Defend the Extended Network Against Web Risks
https://threatpost.com/how-to-defend-the-extended-network-against-web-risks/165236/

Aamir Lakhani, cybersecurity researcher for Fortinet’s FortiGuard Labs, discusses criminals flocking to web server and browser attacks, and what to do about it.",0
"Cloud Native Security Approach Comparisons
https://www.mcafee.com/blogs/enterprise/cloud-security/cloud-native-security-approach-comparisons/",0
"How to Spot, and Prevent, the Tax Scams That Target Elders
https://www.mcafee.com/blogs/consumer/consumer-threat-notices/how-to-spot-and-prevent-the-tax-scams-that-target-elders/",0
"4 Innovative Ways Cyberattackers Hunt for Security Bugs
https://threatpost.com/4-ways-attackers-hunt-bugs/165536/

David “moose” Wolpoff, co-founder and CTO at Randori, talks lesser-known hacking paths, including unresolved ""fixme"" flags in developer support groups.",1
"The Ultimate Sock Puppets Tutorial for OSINT Operators
https://www.ehacking.net/2021/04/the-ultimate-sock-puppets-tutorial-for-osint-operators.html

This article intends to discuss the concept of sock puppets. What are sock puppets account, why would you need to use them during OSINT, and perhaps most significantly, how do you set them up? Let’s get the ball rolling. What’s Sock Puppet Account Simply put, a sock puppet is an alternative profile usually, a social […]
The post The Ultimate Sock Puppets Tutorial for OSINT Operators (https://www.ehacking.net/2021/04/the-ultimate-sock-puppets-tutorial-for-osint-operators.html) appeared first on Ehacking (https://www.ehacking.net/).",0
"Executive Summary Many malware attacks designed to inflict damage on a network are armed with lateral movement capabilities. Post initial infection, such malware would usually need to perform a higher privileged task or execute a privileged command on the compromised system to be able to further enumerate the infection targets and compromise more systems on […]
The post Access Token Theft and Manipulation Attacks – A Door to Local Privilege Escalation (https://www.mcafee.com/blogs/other-blogs/mcafee-labs/access-token-theft-and-manipulation-attacks-a-door-to-local-privilege-escalation/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",1
"Don’t Let Tax Fraud Ruin Your IRS Refund Here’s how to lock down your data this tax season Tax season is always a high time for scams that put our money and information at risk. But this year securing your data may be more important than ever, due to a spike in unemployment fraud. Millions […]
The post Don’t Let Tax Fraud Ruin Your IRS Refund (https://www.mcafee.com/blogs/consumer/dont-let-tax-fraud-ruin-your-irs-refund/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Beyond MFA: Rethinking the Authentication Key
https://threatpost.com/mfa-rethinking-authentication-key/166136/

Tony Lauro, director of security technology and strategy at Akamai, discusses hardware security dongles and using phones to act as surrogates for them.",0
"Modern cyber protection: The digital must-have for home users Digital advances have reinvented how most of us work, organize our lives, and communicate with friends. As individuals, we're more dependent on data than at any time in history, which means protecting the data, applications, and systems we rely on is a serious concern.",0
"SOCwise Series: A Tale of Two SOCs with Chris Crowley
https://www.mcafee.com/blogs/enterprise/security-operations/socwise-series-a-tale-of-two-socs-with-chris-crowley/",0
"Beyond Clubhouse: Vulnerable Agora SDKs Still in Widespread Use
https://www.mcafee.com/blogs/other-blogs/mcafee-labs/beyond-clubhouse-vulnerable-agora-sdks-still-in-widespread-use/",0
"Robinhood Warns Customers of Tax-Season Phishing Scams
https://threatpost.com/robinhood-warns-customers-of-tax-season-phishing-scams/165180/

Attackers are impersonating the stock-trading broker using fake websites to steal credentials as well as sending emails with malicious tax files.",1
"How to Stay Connected and Protected in a Remote Work Environment   Advancements in cloud solutions and collaboration tools in recent years, coupled with the necessity of going remote due to the pandemic, have empowered today’s workforce to choose where they want to work. While the ability to work from anywhere—home, the library, coffee shops or […]
The post How to Stay Connected and Protected in a Remote Work Environment (https://www.mcafee.com/blogs/consumer/how-to-stay-connected-and-protected-in-a-remote-work-environment/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"NSA: 5 Security Bugs Under Active Nation-State Cyberattack
https://threatpost.com/nsa-security-bugs-active-nation-state-cyberattack/165446/

Widely deployed platforms from Citrix, Fortinet, Pulse Secure, Synacor and VMware are all in the crosshairs of APT29, bent on stealing credentials and more.",1
"McAfee VP Shares His Four Pledges for a Healthier Lifestyle
https://www.mcafee.com/blogs/other-blogs/life-at-mcafee/mcafee-vp-shares-his-four-pledges-for-a-healthier-lifestyle/",0
AWS allows a Lenovo server to play in its on-prem AI video cloud Nvidia-powered ThinkEdge SE70 gets a view of the Panorama CCTV booster,0
"Palantir expands from Covid role, wins $90m deal with US Department of Health Controversial analytics company sees expansion into healthcare continuing",0
"Are You Ready for XDR?
https://www.mcafee.com/blogs/enterprise/endpoint-security/are-you-ready-for-xdr/",0
Microsoft PC Health Check adds detailed Windows 11 compatibility info Microsoft has released an updated PC Health Check tool that provides detailed information about whether a device's hardware is compatible with Windows 11.,0
"Legacy QNAP NAS Devices Vulnerable to Zero-Day Attack
https://threatpost.com/qnap-nas-devices-zero-day-attack/165165/

Some legacy models of QNAP network attached storage devices are vulnerable to remote unauthenticated attacks because of two unpatched vulnerabilities.",0
"Shifting Threats in a Changed World: Edge, IoT and Vaccine Fraud
https://threatpost.com/threats-edge-iot-vaccine-fraud/166029/

Aamir Lakhani, researcher at FortiGuard Labs, discusses leading-edge threats related to edge access/browsers/IoT, and the COVID-19 vaccine, as a way of getting into larger organizations.",0
"IoT bug report claims “at least 100M devices” may be impacted
https://nakedsecurity.sophos.com/2021/04/13/iot-bug-report-claims-at-least-100m-devices-may-be-impacted/

The programmers among us are learning... but not always quickly enough, it seems. Here's some food for coding thought...",0
"McAfee, the device-to-cloud cybersecurity company, announced the winners of its distinguished SIA Partner Awards. The 2020 awards recognize partners who demonstrated innovation, strategic value, and market leadership in their respective market segments which are a complement to the McAfee solution portfolio. 2020 has been a difficult year for everyone that has required organizations to be […]
The post McAfee Security Innovation Alliance 2020 MPOWER Awards (https://www.mcafee.com/blogs/other-blogs/mcafee-partners/mcafee-security-innovation-alliance-2020-mpower-awards/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"TeaBot Trojan Targets Banks via Hijacked Android Handsets
https://threatpost.com/teabot-trojan-targets-banks-android/166075/

Malware first observed in Italy can steal victims’ credentials and SMS messages as well as livestream device screens on demand.",1
"623M Payment Cards Stolen from Cybercrime Forum
https://threatpost.com/623m-payment-cards-stolen-from-cybercrime-forum/165336/

The database was subsequently leaked elsewhere, imperiling consumers from the U.S. and around the world.",0
"Naked Security Live – How to calculate important things using a computer
https://nakedsecurity.sophos.com/2021/02/22/naked-security-live-how-to-calculate-important-things-using-a-computer/

Here's the latest Naked Security Live talk - watch now!",0
"Ransomware Poll: 80% of Victims Don’t Pay Up
https://threatpost.com/ransomware-victims-dont-pay-up/166989/

Meanwhile, in a separate survey, 80 percent of organizations that paid the ransom said they were hit by a second attack.",1
"Looking Ahead to 2021: The Things We’ll Carry Forward
https://www.mcafee.com/blogs/consumer/looking-ahead-to-2021-the-things-well-carry-forward/",0
"Lewd Phishing Lures Aimed at Business Explode
https://threatpost.com/lewd-phishing-lures-business-explode/166734/

Socially engineered BEC attacks using X-rated material spike 974 percent.",1
"Myth-busting Antivirus Software Assumptions
https://www.mcafee.com/blogs/consumer/consumer-threat-notices/myth-busting-antivirus-software-assumptions/",0
"Energy Giant Shell Is Latest Victim of Accellion Attacks
https://threatpost.com/shell-victim-of-accellion-attacks/164973/

Attackers accessed personal and business data from the company’s legacy file-transfer service in a recent data-security incident but core IT systems remained untouched.",1
"Cybercriminals are currently enjoying a golden age, with the volume and severity of attacks growing constantly, and an ability to commit hostile acts with impunity. The EU, in its overhaul of cybersecurity laws dubbed NIS2, is committed to ensuring that what’s illegal offline should also be illegal online. For that to happen, cybersecurity researchers need […]
The post Defending Cybersecurity Can’t Be Done Blindfolded–The EU’s NIS2 Review Can Set This Right (https://www.mcafee.com/blogs/other-blogs/executive-perspectives/defending-cybersecurity-cant-be-done-blindfolded-the-eus-nis2-review-can-set-this-right/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Cyberattacks Launch Against Vietnamese Human-Rights Activists
https://threatpost.com/cyberattacks-vietnam-human-rights-activists/164284/

Vietnam joins the ranks of governments using spyware to crack down on human-rights defenders.",1
"Eggheads demo how to fool share-trading bots with carefully crafted retweets Good thing no one's buying or selling stock from Twitter posts, right? Um, right?",0
"Let’s Commit To Protect Our Privacy This Year
https://www.mcafee.com/blogs/consumer/lets-commit-to-protect-our-privacy-this-year/",0
"Lets Have “The Talk” About the Internet: 7 Conversation-Starters for Staying Safer Online
https://www.mcafee.com/blogs/consumer/lets-have-the-talk-about-the-internet-7-conversation-starters-for-staying-safer-online/",0
"533M Facebook Accounts Leaked Online: Check if You Are Exposed
https://threatpost.com/facebook-accounts-leaked-check-exposed/165245/

An estimated 32 million, of the half-billion of Facebook account details posted online, were tied to US-based accounts.",0
"McAfee Named a 2021 Gartner Peer Insights Customers’ Choice for SWG
https://www.mcafee.com/blogs/enterprise/mcafee-named-a-2021-gartner-peer-insights-customers-choice-for-swg/",0
"Firewall Vendor Patches Critical Auth Bypass Flaw
https://threatpost.com/firewall-critical-security-flaw/164347/

Cybersecurity firm Genua fixes a critical flaw in its GenuGate High Resistance Firewall, allowing attackers to log in as root users.",0
"Ransomware Attack Strikes Spain’s Employment Agency
https://threatpost.com/ransomware-attack-spain-employment-agency/164703/

Reports say that the agency in charge of managing Spain's unemployment benefits has been hit by the Ryuk ransomware.",1
"More Apps for Younger Users Emerging. Here’s What Parents Need to Know.
https://www.mcafee.com/blogs/consumer/family-safety/more-apps-for-younger-users-emerging-heres-what-parents-need-to-know/",0
"Hackers Exploit Post-COVID Return to Offices
https://threatpost.com/hackers-exploit-covid-office/166550/

Spoofed CIO ‘pandemic guideline’ emails being used to steal credentials.",1
"Europol Credits Sweeping Arrests to Cracked Sky ECC Comms  
https://threatpost.com/europol-arrests-cracked-sky-ecc/164744/

Sky ECC claims that cops cracked a fake version of the app being passed off by disgruntled reseller.",0
"Peloton Bike+ Bug Gives Hackers Complete Control
https://threatpost.com/peloton-bike-bug-hackers-control/166960/

An attacker with initial physical access (say, at a gym) could gain root entry to the interactive tablet, making for a bevy of remote attack scenarios.",1
"McAfee Labs Report Reveals Latest COVID-19 Threats and Malware Surges
https://www.mcafee.com/blogs/other-blogs/mcafee-labs/mcafee-labs-report-reveals-latest-covid-19-threats-and-malware-surges/",1
"AI Is Alive! But Not Without Our Help
https://www.mcafee.com/blogs/other-blogs/executive-perspectives/ai-is-alive-but-not-without-our-help/",0
"OpenAI's DALL·E 2 generates AI images that are sometimes biased or NSFW 
In brief Plus: SoundCloud acquires startup for better algorithmic curated playlists",0
"[Disclaimer: The McAfee ATR team disclosed this vulnerability to Peloton and promptly started working together to responsibly develop and issue a patch within the disclosure window. The patch was tested and confirmed effective on June 4, 2021.] Picture this: A hacker enters a gym or fitness center with a Peloton Bike+. They insert a tiny USB key with a boot […]
The post Is Your Peloton Spinning Up Malware? (https://www.mcafee.com/blogs/consumer/mobile-and-iot-security/is-your-peloton-spinning-up-malware/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",1
"Podcast: Ransomware Attacks Exploded in Q4 2020
https://threatpost.com/podcast-ransomware-attacks-exploded-in-q4-2020/164285/

Researchers said they saw a seven-times increase in ransomware activity in the fourth quarter of 2020, across various families – from Ryuk to Egregor.",1
"TikTok Trends on the Internet that You Need to Try
https://www.ehacking.net/2021/04/tiktok-trends-on-the-internet-that-you-need-to-try.html

The internet is full of wonders. From one trend to the next, all social media users jump on the bandwagon. However, most of them are click baits to gain views and shares and hardly work. Such false videos are available on all platforms and TikTok leads them all. However, it cannot be denied that it […]
The post TikTok Trends on the Internet that You Need to Try (https://www.ehacking.net/2021/04/tiktok-trends-on-the-internet-that-you-need-to-try.html) appeared first on Ehacking (https://www.ehacking.net/).",0
"FAA to airlines: 5G-sensitive radio altimeters have to go Affected jet equipment will need retrofitting and eventual replacement, agency warns",0
"S3 Ep35: Apple chip flaw, Have I Been Pwned, and Covid tracker trouble [Podcast]
https://nakedsecurity.sophos.com/2021/06/03/s3-ep35-apple-chip-flaw-have-i-been-pwned-and-covid-tracker-trouble-podcast/

Latest episode - listen now!",0
Researcher drops three iOS zero-days that Apple refused to fix Proof-of-concept exploit code for three iOS zero-day vulnerabilities (and a fourth one patched in July) was published on GitHub after Apple delayed patching and failed to credit the researcher.,0
"There are more online users now than ever before, thanks to the availability of network-capable devices and online services. The internet population in Canada is the highest it has been, topping the charts at 33 million. That number is only expected to increase through the upcoming years. However, this growing number and continued adoption of online services pose […]
The post The What, Why, and How of AI and Threat Detection (https://www.mcafee.com/blogs/consumer/consumer-cyber-awareness/the-what-why-and-how-of-ai-and-threat-detection/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Nim-Based Malware Loader Spreads Via Spear-Phishing Emails
https://threatpost.com/nim-based-malware-loader-spreads-via-spear-phishing-emails/164643/

Spear-phishing emails are spreading the NimzaLoader malware loader, which some say may be used to download Cobalt Strike.",1
"McAfee Proactive Security Proves Effective in Recent MITRE ATT&CK™
https://www.mcafee.com/blogs/enterprise/security-operations/mcafee-proactive-security-proves-effective-in-recent-mitre-attck/",0
"Adobe Patches Slew of Critical Security Bugs in Bridge, Photoshop
https://threatpost.com/adobe-patches-critical-security-holes-bridge-photoshop/165371/

The security bugs could open the door for arbitrary code-execution and full takeover of targeted machines.",0
"Mandiant Front Lines: How to Tackle Exchange Exploits
https://threatpost.com/mandiant-microsoft-exchange-exploits/165439/

Matt Bromiley, senior principal consultant with Mandiant, offers checklists for how small- and medium-sized businesses (SMBs) can identify and clear ProxyLogon Microsoft Exchange infections.",0
Putin threatens supply chains with counter-sanction order ‘Certain organizations’ to be named in ten days and denied access to Russian resources,0
"Twitter buyout: Larry Ellison bursts into Elon's office, slaps $1b down on the desk With funding from database billionaire, will Oracle-style licensing follow? $50k per like? $1m for 420-character limit?",0
"Lessons We Can Learn From Airport Security
https://www.mcafee.com/blogs/enterprise/cloud-security/lessons-we-can-learn-from-airport-security/

Most of us don’t have responsibility for airports, but thinking about airport security can teach us lessons about how we consider, design and execute IT security in our enterprise. Airports have to be constantly vigilant from a multitude of threats; terrorists, criminals, rogue employees and their security defenses need to combat major attacks, individual threats, […]
The post Lessons We Can Learn From Airport Security (https://www.mcafee.com/blogs/enterprise/cloud-security/lessons-we-can-learn-from-airport-security/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Naked Security Live – HAFNIUM explained in plain English
https://nakedsecurity.sophos.com/2021/03/15/naked-security-live-hafnium-explained-in-plain-english/

Latest episode - watch now!",0
"Through Your Mind’s Eye: How to Address Biases in Cybersecurity – Part 2
https://www.mcafee.com/blogs/other-blogs/executive-perspectives/through-your-minds-eye-how-to-address-biases-in-cybersecurity-part-2/",0
"The concept of a trail of breadcrumbs in the offensive security community is nothing new; for many years, researchers on both sides of the ethical spectrum have followed the compass based on industry-wide security findings, often leading to groundbreaking discoveries in both legacy and modern codebases alike. This happened in countless instances, from Java to […]
The post Researchers Follow the Breadcrumbs: The Latest Vulnerabilities in Windows’ Network Stack (https://www.mcafee.com/blogs/other-blogs/mcafee-labs/researchers-follow-the-breadcrumbs-the-latest-vulnerabilities-in-windows-network-stack/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Microsoft, Apple, Google accelerate push to eliminate passwords 
Analysis Passphrases PIP'd, FIDO and W3C projects promoted",0
"Can Nanotech Secure IoT Devices From the Inside-Out?
https://threatpost.com/nanotech-secure-iot-devices/166324/

Work's being done with uber-lightweight nanoagents on every IoT device to stop malicious behavior, such as a scourge of botnet attacks, among other threats.",1
Microsoft to nudge more users toward Azure Active Directory Love your Windows Update Compliance reports? Best learn to love Azure AD as well,0
"Additional Analysis into the SUNBURST Backdoor
https://www.mcafee.com/blogs/other-blogs/mcafee-labs/additional-analysis-into-the-sunburst-backdoor/",1
"McAfee ATR Threat Report: A Quick Primer on Cuba Ransomware
https://www.mcafee.com/blogs/other-blogs/mcafee-labs/mcafee-atr-threat-report-a-quick-primer-on-cuba-ransomware/",1
"COVID-Related Threats, PowerShell Attacks Lead Malware Surge
https://threatpost.com/mcafee-covid-rpowershell-malware-surge/165382/

Researchers measured 648 new malware threats every minute during Q4 2020.  ",1
Microsoft reanimates 1995's 3D Movie Maker via GitHub Next Nadella keynote to be delivered by McZee?,0
"Millions of Connected Cameras Open to Eavesdropping
https://threatpost.com/millions-connected-cameras-eavesdropping/166950/

A supply-chain component lays open camera feeds to remote attackers thanks to a critical security vulnerability.",0
"It’s a question I get several times a year from anxious parents, either via a direct message, an email or even in line at the grocery store. It goes something like this: “What’s the one thing you wish you’d done better when monitoring your kids’ technology?”  Both of my kids are now young adults, and together, we survived a handful of digital mishaps. So, I tend to have a few answers ready. I’ll go into one of […]
The post Potentially Malicious Apps Your Kids May Use (https://www.mcafee.com/blogs/consumer/family-safety/potentially-malicious-apps-your-kids-may-use/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
